START | Pos: [-5.99568, 0.19754, 1.17799] | Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.7792, 0.1975, 1.0530], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-57.4418, 0.1975, 278.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 278.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 278.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 278.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 279.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 279.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 279.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 279.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 280.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 280.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 280.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 280.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 281.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 281.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 281.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 281.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 282.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 282.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 282.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 282.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 283.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 283.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 283.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 283.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 284.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 284.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 284.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 284.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 285.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 285.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 285.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 285.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 286.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 286.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 286.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 286.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 287.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 287.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 287.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 287.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 288.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 288.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 288.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 288.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 289.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 289.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 289.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 289.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 290.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 290.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 290.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 290.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 291.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 291.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 291.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 291.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 292.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 292.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 292.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 292.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 293.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 293.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 293.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 293.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 294.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 294.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 294.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 294.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 295.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 295.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 295.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 295.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 296.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 296.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 296.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 296.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 297.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 297.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 297.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 297.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 298.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 298.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 298.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 298.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 299.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 299.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 299.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 299.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 300.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 300.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 300.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 300.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 301.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 301.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 301.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 301.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 302.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 302.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 302.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 302.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 303.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 303.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 303.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 303.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 304.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 304.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 304.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 304.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 305.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 305.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 305.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 305.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 306.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 306.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 306.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 306.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 307.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 307.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 307.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 307.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 308.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 308.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 308.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 308.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 309.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 309.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 309.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 309.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 310.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 310.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 310.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 310.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 311.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 311.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 311.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 311.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 312.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 312.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 312.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 312.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 313.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 313.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 313.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 313.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 314.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 314.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 314.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 314.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 315.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 315.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 315.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 315.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 316.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 316.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 316.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 316.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 317.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 317.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 317.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 317.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 318.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 318.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 318.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 318.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 319.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 319.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 319.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 319.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 320.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 320.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 320.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 320.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 321.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 321.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 321.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 321.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 322.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 322.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 322.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 322.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 323.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 323.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 323.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 323.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 324.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 324.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 324.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 324.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 325.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 325.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 325.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 325.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 326.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 326.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 326.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 326.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 327.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 327.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 327.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 327.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 328.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 328.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 328.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 328.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 329.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 329.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 329.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 329.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 330.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 330.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 330.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 330.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 331.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 331.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 331.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 331.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 332.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 332.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 332.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 332.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 333.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 333.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 333.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 333.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 334.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 334.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 334.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 334.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 335.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 335.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 335.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 335.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 336.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 336.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 336.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 336.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 337.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 337.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 337.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 337.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 338.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 338.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 338.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 338.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 339.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 339.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 339.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 339.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 340.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 340.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 340.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 340.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
