START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [1.0817, 0.1219, 2.2579], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [1.0817, 0.1219, 2.2579], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [0.9567, 0.1219, 2.4744], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.8317, 0.1219, 2.6909], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.7067, 0.1219, 2.9074], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.5817, 0.1219, 3.1240], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [0.4567, 0.1219, 3.3405], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [0.2402, 0.1219, 3.4655], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [0.2402, 0.1219, 3.4655], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.2402, 0.1219, 3.4655], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [0.2402, 0.1219, 3.4655], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [0.2402, 0.1219, 3.4655], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [0.2402, 0.1219, 3.4655], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [0.4902, 0.1219, 3.4655], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [0.7402, 0.1219, 3.4655], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.9902, 0.1219, 3.4655], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [1.2067, 0.1219, 3.5905], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [1.2067, 0.1219, 3.5905], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [1.2067, 0.1219, 3.5905], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [1.2067, 0.1219, 3.5905], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [1.2067, 0.1219, 3.5905], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 3.3405], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 3.0905], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 2.8405], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 2.5905], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 2.3405], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 2.0905], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 1.8405], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.2067, 0.1219, 1.5905], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [1.2067, 0.1219, 1.5905], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [1.2067, 0.1219, 1.5905], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [1.2067, 0.1219, 1.5905], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [1.2067, 0.1219, 1.5905], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [1.2067, 0.1219, 1.5905], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.4567, 0.1219, 1.5905], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [1.4567, 0.1219, 1.5905], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [1.6732, 0.1219, 1.4655], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [1.6732, 0.1219, 1.4655], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [1.6732, 0.1219, 1.4655], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [1.6732, 0.1219, 1.4655], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [1.6732, 0.1219, 1.4655], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.4567, 0.1219, 1.3405], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [1.4567, 0.1219, 1.3405], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [1.4567, 0.1219, 1.3405], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [1.4567, 0.1219, 1.0905], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [1.4567, 0.1219, 1.0905], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [1.4567, 0.1219, 1.0905], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [1.4567, 0.1219, 1.0905], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [1.4567, 0.1219, 1.0905], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [1.4567, 0.1219, 1.0905], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.7067, 0.1219, 1.0905], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [1.7067, 0.1219, 1.0905], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [1.7067, 0.1219, 1.0905], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [1.8317, 0.1219, 0.8739], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [1.9567, 0.1219, 0.6574], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.0817, 0.1219, 0.4409], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.2067, 0.1219, 0.2244], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.3317, 0.1219, 0.0079], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.4567, 0.1219, -0.2086], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.5817, 0.1219, -0.4251], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.4902, 0.1219, -0.5166], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.4902, 0.1219, -0.5166], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.3652, 0.1219, -0.3001], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.2402, 0.1219, -0.0836], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.1152, 0.1219, 0.1329], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [2.1152, 0.1219, 0.1329], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [2.1152, 0.1219, 0.1329], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [2.1152, 0.1219, 0.1329], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [2.1152, 0.1219, 0.1329], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [2.1152, 0.1219, 0.1329], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [2.1152, 0.1219, -0.1171], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [2.1152, 0.1219, -0.1171], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.2402, 0.1219, -0.3336], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.3652, 0.1219, -0.5501], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.4902, 0.1219, -0.7666], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.7067, 0.1219, -0.6416], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [2.5817, 0.1219, -0.4251], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [2.4567, 0.1219, -0.2086], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [2.4567, 0.1219, -0.2086], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [2.2402, 0.1219, -0.0836], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [2.0237, 0.1219, 0.0414], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [1.8072, 0.1219, 0.1664], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [1.5907, 0.1219, 0.2914], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [1.3742, 0.1219, 0.4164], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [1.1577, 0.1219, 0.5414], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [0.9412, 0.1219, 0.6664], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [0.7247, 0.1219, 0.7914], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [0.5082, 0.1219, 0.9164], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [0.2917, 0.1219, 1.0414], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [0.0751, 0.1219, 1.1664], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [0.0751, 0.1219, 1.1664], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-0.0499, 0.1219, 1.3829], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-0.1749, 0.1219, 1.5994], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-0.2999, 0.1219, 1.8159], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-0.4249, 0.1219, 2.0324], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-0.5499, 0.1219, 2.2490], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-0.6749, 0.1219, 2.4655], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-0.7999, 0.1219, 2.6820], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-0.7999, 0.1219, 2.6820], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-0.7999, 0.1219, 2.6820], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-0.7999, 0.1219, 2.6820], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-0.7999, 0.1219, 2.6820], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-0.7999, 0.1219, 2.6820], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-0.7999, 0.1219, 2.6820], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-0.6749, 0.1219, 2.4655], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-0.5499, 0.1219, 2.2490], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-0.5499, 0.1219, 2.2490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-0.5499, 0.1219, 2.2490], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-0.5499, 0.1219, 2.2490], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-0.5499, 0.1219, 2.2490], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-0.5499, 0.1219, 2.2490], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-0.7664, 0.1219, 2.3740], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-0.7664, 0.1219, 2.3740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.0164, 0.1219, 2.3740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.2664, 0.1219, 2.3740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-1.2664, 0.1219, 2.3740], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.4829, 0.1219, 2.2490], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.6994, 0.1219, 2.1240], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.9159, 0.1219, 1.9990], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.1324, 0.1219, 1.8740], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.3489, 0.1219, 1.7490], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.5654, 0.1219, 1.6240], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.7819, 0.1219, 1.4990], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.7819, 0.1219, 1.4990], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.0319, 0.1219, 1.4990], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.0319, 0.1219, 1.4990], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.2484, 0.1219, 1.3740], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.4649, 0.1219, 1.2490], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.6814, 0.1219, 1.1240], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-3.8979, 0.1219, 0.9990], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-4.1144, 0.1219, 0.8740], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.1144, 0.1219, 0.8740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.3644, 0.1219, 0.8740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.6144, 0.1219, 0.8740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.8644, 0.1219, 0.8740], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-4.7394, 0.1219, 1.0905], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-4.6144, 0.1219, 1.3070], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-4.4894, 0.1219, 1.5235], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-4.4894, 0.1219, 1.5235], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.4894, 0.1219, 1.5235], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.2394, 0.1219, 1.5235], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.9894, 0.1219, 1.5235], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.7394, 0.1219, 1.5235], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-3.7394, 0.1219, 1.5235], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-3.5229, 0.1219, 1.3985], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.5229, 0.1219, 1.3985], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.2729, 0.1219, 1.3985], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.2729, 0.1219, 1.3985], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.0564, 0.1219, 1.5235], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.8399, 0.1219, 1.6485], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.6234, 0.1219, 1.7735], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.4069, 0.1219, 1.8985], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.1904, 0.1219, 2.0235], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-1.9739, 0.1219, 2.1485], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
