START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.0889, 0.0935, 9.8668], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.0889, 0.0935, 9.6168], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.2139, 0.0935, 9.4003], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.2139, 0.0935, 9.6503], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.4639, 0.0935, 9.6503], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.4639, 0.0935, 9.6503], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.6804, 0.0935, 9.5253], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.8969, 0.0935, 9.4003], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.8969, 0.0935, 9.4003], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.8969, 0.0935, 9.4003], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.8969, 0.0935, 9.4003], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.8969, 0.0935, 9.4003], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.6804, 0.0935, 9.2753], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.4639, 0.0935, 9.1503], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.2474, 0.0935, 9.0253], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.8144, 0.0935, 8.7753], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.8144, 0.0935, 8.7753], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.5644, 0.0935, 8.7753], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.5644, 0.0935, 8.7753], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.3479, 0.0935, 8.6503], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.3479, 0.0935, 8.6503], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.3479, 0.0935, 8.6503], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.3479, 0.0935, 8.6503], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.3479, 0.0935, 8.6503], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.3479, 0.0935, 8.9003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.3479, 0.0935, 9.1503], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.3479, 0.0935, 9.4003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.3479, 0.0935, 9.6503], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.3479, 0.0935, 9.9003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.3479, 0.0935, 10.1503], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.3479, 0.0935, 10.4003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.3479, 0.0935, 10.4003], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.3479, 0.0935, 10.4003], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.3479, 0.0935, 10.4003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.3479, 0.0935, 10.4003], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.5644, 0.0935, 10.2753], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.5644, 0.0935, 10.2753], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.5644, 0.0935, 10.2753], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.5644, 0.0935, 10.2753], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-12.6894, 0.0935, 10.2418], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.6894, 0.0935, 10.2418], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.6894, 0.0935, 10.2418], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.6894, 0.0935, 10.2418], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.6894, 0.0935, 10.2418], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.6894, 0.0935, 10.2418], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.6894, 0.0935, 10.2418], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.6894, 0.0935, 10.4918], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.6894, 0.0935, 10.7418], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.6894, 0.0935, 10.7418], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.6894, 0.0935, 10.7418], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.6894, 0.0935, 10.7418], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.6894, 0.0935, 10.7418], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.9059, 0.0935, 10.6168], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.9059, 0.0935, 10.6168], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.0309, 0.0935, 10.4003], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.2474, 0.0935, 10.2753], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.4639, 0.0935, 10.1503], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.4639, 0.0935, 10.1503], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.4639, 0.0935, 10.1503], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.4639, 0.0935, 10.1503], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.2139, 0.0935, 10.1503], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.2139, 0.0935, 10.1503], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.3389, 0.0935, 9.9338], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.9974, 0.0935, 10.2753], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.1224, 0.0935, 10.0588], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-13.2474, 0.0935, 9.8422], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.2474, 0.0935, 9.8422], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.2474, 0.0935, 9.8422], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.2474, 0.0935, 9.8422], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.2474, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.9974, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.4974, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.2474, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.2474, 0.0935, 9.8422], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.2474, 0.0935, 9.8422], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.2474, 0.0935, 9.8422], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.2474, 0.0935, 9.8422], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.2474, 0.0935, 9.8422], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.2474, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.4974, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.7474, 0.0935, 9.8422], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.6224, 0.0935, 9.6257], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.6224, 0.0935, 9.6257], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.4059, 0.0935, 9.5007], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.4059, 0.0935, 9.5007], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2809, 0.0935, 9.2842], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.1559, 0.0935, 9.0677], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.0309, 0.0935, 8.8512], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.9059, 0.0935, 8.6347], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.7809, 0.0935, 8.4182], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.6559, 0.0935, 8.2017], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.5309, 0.0935, 7.9852], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.5309, 0.0935, 7.9852], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-11.5309, 0.0935, 7.7352], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-11.5309, 0.0935, 7.4852], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-11.5309, 0.0935, 7.2352], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-11.5309, 0.0935, 6.9852], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-11.4059, 0.0935, 7.2017], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.4059, 0.0935, 7.2017], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.4059, 0.0935, 7.4517], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.4059, 0.0935, 7.7017], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.4059, 0.0935, 7.9517], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.4059, 0.0935, 8.2017], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.4059, 0.0935, 8.4517], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.4059, 0.0935, 8.4517], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.5309, 0.0935, 8.6682], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.6559, 0.0935, 8.8847], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.7809, 0.0935, 9.1012], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.9059, 0.0935, 9.3177], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.0309, 0.0935, 9.5342], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.0309, 0.0935, 9.5342], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.2474, 0.0935, 9.6592], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.4639, 0.0935, 9.7842], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.6804, 0.0935, 9.9092], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.6804, 0.0935, 9.9092], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.6804, 0.0935, 9.9092], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.6804, 0.0935, 9.9092], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
